geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
city,Las Vegas,driving,NA,Nevada,United States,2021-02-22,114.8
city,Las Vegas,driving,NA,Nevada,United States,2021-02-23,117.05
city,Las Vegas,driving,NA,Nevada,United States,2021-02-24,116.33
city,Las Vegas,driving,NA,Nevada,United States,2021-02-25,120.05
city,Las Vegas,driving,NA,Nevada,United States,2021-02-26,141.02
city,Las Vegas,driving,NA,Nevada,United States,2021-02-27,143.63
city,Las Vegas,driving,NA,Nevada,United States,2021-02-28,114.34
city,Las Vegas,driving,NA,Nevada,United States,2021-03-01,118.3
city,Las Vegas,driving,NA,Nevada,United States,2021-03-02,118.52
city,Las Vegas,driving,NA,Nevada,United States,2021-03-03,119
city,Las Vegas,driving,NA,Nevada,United States,2021-03-04,125.64
city,Las Vegas,driving,NA,Nevada,United States,2021-03-05,146.04
city,Las Vegas,driving,NA,Nevada,United States,2021-03-06,148.61
city,Las Vegas,driving,NA,Nevada,United States,2021-03-07,120.25
city,Las Vegas,driving,NA,Nevada,United States,2021-03-08,122.74
city,Las Vegas,driving,NA,Nevada,United States,2021-03-09,121.68
city,Las Vegas,driving,NA,Nevada,United States,2021-03-10,121.66
city,Las Vegas,driving,NA,Nevada,United States,2021-03-11,127.97
city,Las Vegas,transit,NA,Nevada,United States,2020-01-13,100
city,Las Vegas,transit,NA,Nevada,United States,2020-01-14,98.66
city,Las Vegas,transit,NA,Nevada,United States,2020-01-15,99.02
city,Las Vegas,transit,NA,Nevada,United States,2020-01-16,96.36
city,Las Vegas,transit,NA,Nevada,United States,2020-01-17,105.06
city,Las Vegas,transit,NA,Nevada,United States,2020-01-18,98.75
city,Las Vegas,transit,NA,Nevada,United States,2020-01-19,88.18
city,Las Vegas,transit,NA,Nevada,United States,2020-01-20,104.63
city,Las Vegas,transit,NA,Nevada,United States,2020-01-21,112.5
city,Las Vegas,transit,NA,Nevada,United States,2020-01-22,106.71
city,Las Vegas,transit,NA,Nevada,United States,2020-01-23,105.96
city,Las Vegas,transit,NA,Nevada,United States,2020-01-24,102.84
city,Las Vegas,transit,NA,Nevada,United States,2020-01-25,100.56
city,Las Vegas,transit,NA,Nevada,United States,2020-01-26,84.93
city,Las Vegas,transit,NA,Nevada,United States,2020-01-27,105.51
city,Las Vegas,transit,NA,Nevada,United States,2020-01-28,102.97
city,Las Vegas,transit,NA,Nevada,United States,2020-01-29,96.21
city,Las Vegas,transit,NA,Nevada,United States,2020-01-30,100.04
city,Las Vegas,transit,NA,Nevada,United States,2020-01-31,106.42
city,Las Vegas,transit,NA,Nevada,United States,2020-02-01,99.54
city,Las Vegas,transit,NA,Nevada,United States,2020-02-02,81.05
city,Las Vegas,transit,NA,Nevada,United States,2020-02-03,99.83
city,Las Vegas,transit,NA,Nevada,United States,2020-02-04,95.92
city,Las Vegas,transit,NA,Nevada,United States,2020-02-05,102.52
city,Las Vegas,transit,NA,Nevada,United States,2020-02-06,99.82
city,Las Vegas,transit,NA,Nevada,United States,2020-02-07,103.92
city,Las Vegas,transit,NA,Nevada,United States,2020-02-08,101.29
city,Las Vegas,transit,NA,Nevada,United States,2020-02-09,83.04
city,Las Vegas,transit,NA,Nevada,United States,2020-02-10,104.91
city,Las Vegas,transit,NA,Nevada,United States,2020-02-11,102.23
city,Las Vegas,transit,NA,Nevada,United States,2020-02-12,101.47
city,Las Vegas,transit,NA,Nevada,United States,2020-02-13,105.78
city,Las Vegas,transit,NA,Nevada,United States,2020-02-14,112.54
city,Las Vegas,transit,NA,Nevada,United States,2020-02-15,106.07
city,Las Vegas,transit,NA,Nevada,United States,2020-02-16,96.15
city,Las Vegas,transit,NA,Nevada,United States,2020-02-17,105.46
city,Las Vegas,transit,NA,Nevada,United States,2020-02-18,113.55
city,Las Vegas,transit,NA,Nevada,United States,2020-02-19,106.93
city,Las Vegas,transit,NA,Nevada,United States,2020-02-20,112.56
city,Las Vegas,transit,NA,Nevada,United States,2020-02-21,117.24
city,Las Vegas,transit,NA,Nevada,United States,2020-02-22,99.93
city,Las Vegas,transit,NA,Nevada,United States,2020-02-23,94.21
city,Las Vegas,transit,NA,Nevada,United States,2020-02-24,113.02
city,Las Vegas,transit,NA,Nevada,United States,2020-02-25,110.78
city,Las Vegas,transit,NA,Nevada,United States,2020-02-26,105.93
city,Las Vegas,transit,NA,Nevada,United States,2020-02-27,99.43
city,Las Vegas,transit,NA,Nevada,United States,2020-02-28,105.08
city,Las Vegas,transit,NA,Nevada,United States,2020-02-29,99.43
city,Las Vegas,transit,NA,Nevada,United States,2020-03-01,89.44
city,Las Vegas,transit,NA,Nevada,United States,2020-03-02,102.62
city,Las Vegas,transit,NA,Nevada,United States,2020-03-03,105.47
city,Las Vegas,transit,NA,Nevada,United States,2020-03-04,106.05
city,Las Vegas,transit,NA,Nevada,United States,2020-03-05,103.34
city,Las Vegas,transit,NA,Nevada,United States,2020-03-06,111.03
city,Las Vegas,transit,NA,Nevada,United States,2020-03-07,98.45
city,Las Vegas,transit,NA,Nevada,United States,2020-03-08,89.27
city,Las Vegas,transit,NA,Nevada,United States,2020-03-09,104.68
city,Las Vegas,transit,NA,Nevada,United States,2020-03-10,96.04
city,Las Vegas,transit,NA,Nevada,United States,2020-03-11,95.23
city,Las Vegas,transit,NA,Nevada,United States,2020-03-12,87.5
city,Las Vegas,transit,NA,Nevada,United States,2020-03-13,85.77
city,Las Vegas,transit,NA,Nevada,United States,2020-03-14,82.65
city,Las Vegas,transit,NA,Nevada,United States,2020-03-15,70.12
city,Las Vegas,transit,NA,Nevada,United States,2020-03-16,72.55
city,Las Vegas,transit,NA,Nevada,United States,2020-03-17,64.4
city,Las Vegas,transit,NA,Nevada,United States,2020-03-18,49.71
city,Las Vegas,transit,NA,Nevada,United States,2020-03-19,43.46
city,Las Vegas,transit,NA,Nevada,United States,2020-03-20,43.48
city,Las Vegas,transit,NA,Nevada,United States,2020-03-21,38.45
city,Las Vegas,transit,NA,Nevada,United States,2020-03-22,35.17
city,Las Vegas,transit,NA,Nevada,United States,2020-03-23,40.99
city,Las Vegas,transit,NA,Nevada,United States,2020-03-24,42.49
city,Las Vegas,transit,NA,Nevada,United States,2020-03-25,39.76
city,Las Vegas,transit,NA,Nevada,United States,2020-03-26,34.42
city,Las Vegas,transit,NA,Nevada,United States,2020-03-27,36.54
city,Las Vegas,transit,NA,Nevada,United States,2020-03-28,32.43
city,Las Vegas,transit,NA,Nevada,United States,2020-03-29,28.77
city,Las Vegas,transit,NA,Nevada,United States,2020-03-30,35.12
city,Las Vegas,transit,NA,Nevada,United States,2020-03-31,34.04
city,Las Vegas,transit,NA,Nevada,United States,2020-04-01,34.38
city,Las Vegas,transit,NA,Nevada,United States,2020-04-02,32.77
city,Las Vegas,transit,NA,Nevada,United States,2020-04-03,33.14
city,Las Vegas,transit,NA,Nevada,United States,2020-04-04,32.15
city,Las Vegas,transit,NA,Nevada,United States,2020-04-05,27.49
city,Las Vegas,transit,NA,Nevada,United States,2020-04-06,32.32
city,Las Vegas,transit,NA,Nevada,United States,2020-04-07,32.56
city,Las Vegas,transit,NA,Nevada,United States,2020-04-08,32.29
city,Las Vegas,transit,NA,Nevada,United States,2020-04-09,32.71
city,Las Vegas,transit,NA,Nevada,United States,2020-04-10,33.21
city,Las Vegas,transit,NA,Nevada,United States,2020-04-11,30.39
city,Las Vegas,transit,NA,Nevada,United States,2020-04-12,26.59
city,Las Vegas,transit,NA,Nevada,United States,2020-04-13,34.67
city,Las Vegas,transit,NA,Nevada,United States,2020-04-14,34.33
city,Las Vegas,transit,NA,Nevada,United States,2020-04-15,35.18
city,Las Vegas,transit,NA,Nevada,United States,2020-04-16,34.06
city,Las Vegas,transit,NA,Nevada,United States,2020-04-17,35.56
city,Las Vegas,transit,NA,Nevada,United States,2020-04-18,31.28
city,Las Vegas,transit,NA,Nevada,United States,2020-04-19,29.13
city,Las Vegas,transit,NA,Nevada,United States,2020-04-20,35.96
city,Las Vegas,transit,NA,Nevada,United States,2020-04-21,36.49
city,Las Vegas,transit,NA,Nevada,United States,2020-04-22,37.81
city,Las Vegas,transit,NA,Nevada,United States,2020-04-23,38.98
city,Las Vegas,transit,NA,Nevada,United States,2020-04-24,38.81
city,Las Vegas,transit,NA,Nevada,United States,2020-04-25,33.56
city,Las Vegas,transit,NA,Nevada,United States,2020-04-26,32.92
city,Las Vegas,transit,NA,Nevada,United States,2020-04-27,39.74
city,Las Vegas,transit,NA,Nevada,United States,2020-04-28,41.17
city,Las Vegas,transit,NA,Nevada,United States,2020-04-29,36.89
city,Las Vegas,transit,NA,Nevada,United States,2020-04-30,37.7
city,Las Vegas,transit,NA,Nevada,United States,2020-05-01,39.92
city,Las Vegas,transit,NA,Nevada,United States,2020-05-02,36.84
city,Las Vegas,transit,NA,Nevada,United States,2020-05-03,35.38
city,Las Vegas,transit,NA,Nevada,United States,2020-05-04,42.1
city,Las Vegas,transit,NA,Nevada,United States,2020-05-05,41.03
city,Las Vegas,transit,NA,Nevada,United States,2020-05-06,39.99
city,Las Vegas,transit,NA,Nevada,United States,2020-05-07,41.15
city,Las Vegas,transit,NA,Nevada,United States,2020-05-08,43.4
city,Las Vegas,transit,NA,Nevada,United States,2020-05-09,40.8
city,Las Vegas,transit,NA,Nevada,United States,2020-05-10,36.31
city,Las Vegas,transit,NA,Nevada,United States,2020-05-11,NA
city,Las Vegas,transit,NA,Nevada,United States,2020-05-12,NA
city,Las Vegas,transit,NA,Nevada,United States,2020-05-13,44.5
city,Las Vegas,transit,NA,Nevada,United States,2020-05-14,44.92
city,Las Vegas,transit,NA,Nevada,United States,2020-05-15,46.7
city,Las Vegas,transit,NA,Nevada,United States,2020-05-16,42.75
city,Las Vegas,transit,NA,Nevada,United States,2020-05-17,42.16
city,Las Vegas,transit,NA,Nevada,United States,2020-05-18,51.76
city,Las Vegas,transit,NA,Nevada,United States,2020-05-19,47.27
city,Las Vegas,transit,NA,Nevada,United States,2020-05-20,50.68
city,Las Vegas,transit,NA,Nevada,United States,2020-05-21,50.67
city,Las Vegas,transit,NA,Nevada,United States,2020-05-22,53.13
city,Las Vegas,transit,NA,Nevada,United States,2020-05-23,49.41
city,Las Vegas,transit,NA,Nevada,United States,2020-05-24,43.03
city,Las Vegas,transit,NA,Nevada,United States,2020-05-25,47.09
city,Las Vegas,transit,NA,Nevada,United States,2020-05-26,54.66
city,Las Vegas,transit,NA,Nevada,United States,2020-05-27,50.68
city,Las Vegas,transit,NA,Nevada,United States,2020-05-28,53.13
city,Las Vegas,transit,NA,Nevada,United States,2020-05-29,53.12
city,Las Vegas,transit,NA,Nevada,United States,2020-05-30,53.12
city,Las Vegas,transit,NA,Nevada,United States,2020-05-31,46.19
city,Las Vegas,transit,NA,Nevada,United States,2020-06-01,57.28
city,Las Vegas,transit,NA,Nevada,United States,2020-06-02,57.36
city,Las Vegas,transit,NA,Nevada,United States,2020-06-03,58.85
city,Las Vegas,transit,NA,Nevada,United States,2020-06-04,58.37
city,Las Vegas,transit,NA,Nevada,United States,2020-06-05,62.53
city,Las Vegas,transit,NA,Nevada,United States,2020-06-06,59.25
city,Las Vegas,transit,NA,Nevada,United States,2020-06-07,50.73
city,Las Vegas,transit,NA,Nevada,United States,2020-06-08,58.03
city,Las Vegas,transit,NA,Nevada,United States,2020-06-09,60.26
city,Las Vegas,transit,NA,Nevada,United States,2020-06-10,57.4
city,Las Vegas,transit,NA,Nevada,United States,2020-06-11,58.6
city,Las Vegas,transit,NA,Nevada,United States,2020-06-12,60.02
city,Las Vegas,transit,NA,Nevada,United States,2020-06-13,56.92
city,Las Vegas,transit,NA,Nevada,United States,2020-06-14,52.19
city,Las Vegas,transit,NA,Nevada,United States,2020-06-15,59.84
city,Las Vegas,transit,NA,Nevada,United States,2020-06-16,57.5
city,Las Vegas,transit,NA,Nevada,United States,2020-06-17,58.89
city,Las Vegas,transit,NA,Nevada,United States,2020-06-18,57.29
city,Las Vegas,transit,NA,Nevada,United States,2020-06-19,61.26
city,Las Vegas,transit,NA,Nevada,United States,2020-06-20,57.05
city,Las Vegas,transit,NA,Nevada,United States,2020-06-21,50.98
city,Las Vegas,transit,NA,Nevada,United States,2020-06-22,63.5
city,Las Vegas,transit,NA,Nevada,United States,2020-06-23,61.62
city,Las Vegas,transit,NA,Nevada,United States,2020-06-24,61.71
city,Las Vegas,transit,NA,Nevada,United States,2020-06-25,62.29
city,Las Vegas,transit,NA,Nevada,United States,2020-06-26,63.46
city,Las Vegas,transit,NA,Nevada,United States,2020-06-27,56.69
city,Las Vegas,transit,NA,Nevada,United States,2020-06-28,51.16
city,Las Vegas,transit,NA,Nevada,United States,2020-06-29,61.03
city,Las Vegas,transit,NA,Nevada,United States,2020-06-30,60.17
city,Las Vegas,transit,NA,Nevada,United States,2020-07-01,63.99
city,Las Vegas,transit,NA,Nevada,United States,2020-07-02,66.75
city,Las Vegas,transit,NA,Nevada,United States,2020-07-03,66.13
city,Las Vegas,transit,NA,Nevada,United States,2020-07-04,58.68
city,Las Vegas,transit,NA,Nevada,United States,2020-07-05,55.86
city,Las Vegas,transit,NA,Nevada,United States,2020-07-06,66.69
city,Las Vegas,transit,NA,Nevada,United States,2020-07-07,62.27
city,Las Vegas,transit,NA,Nevada,United States,2020-07-08,62.63
city,Las Vegas,transit,NA,Nevada,United States,2020-07-09,61.22
city,Las Vegas,transit,NA,Nevada,United States,2020-07-10,66.24
city,Las Vegas,transit,NA,Nevada,United States,2020-07-11,60.08
city,Las Vegas,transit,NA,Nevada,United States,2020-07-12,50.37
city,Las Vegas,transit,NA,Nevada,United States,2020-07-13,59.16
city,Las Vegas,transit,NA,Nevada,United States,2020-07-14,61.01
city,Las Vegas,transit,NA,Nevada,United States,2020-07-15,60.58
city,Las Vegas,transit,NA,Nevada,United States,2020-07-16,59.99
city,Las Vegas,transit,NA,Nevada,United States,2020-07-17,61.71
city,Las Vegas,transit,NA,Nevada,United States,2020-07-18,56.34
city,Las Vegas,transit,NA,Nevada,United States,2020-07-19,50.55
city,Las Vegas,transit,NA,Nevada,United States,2020-07-20,61.43
city,Las Vegas,transit,NA,Nevada,United States,2020-07-21,62.2
city,Las Vegas,transit,NA,Nevada,United States,2020-07-22,60.57
city,Las Vegas,transit,NA,Nevada,United States,2020-07-23,59.49
city,Las Vegas,transit,NA,Nevada,United States,2020-07-24,62.95
city,Las Vegas,transit,NA,Nevada,United States,2020-07-25,58.58
city,Las Vegas,transit,NA,Nevada,United States,2020-07-26,54.77
city,Las Vegas,transit,NA,Nevada,United States,2020-07-27,62.32
city,Las Vegas,transit,NA,Nevada,United States,2020-07-28,59.69
city,Las Vegas,transit,NA,Nevada,United States,2020-07-29,62.02
city,Las Vegas,transit,NA,Nevada,United States,2020-07-30,60.34
city,Las Vegas,transit,NA,Nevada,United States,2020-07-31,64.1
city,Las Vegas,transit,NA,Nevada,United States,2020-08-01,59.91
city,Las Vegas,transit,NA,Nevada,United States,2020-08-02,53.27
city,Las Vegas,transit,NA,Nevada,United States,2020-08-03,61.87
city,Las Vegas,transit,NA,Nevada,United States,2020-08-04,61.23
city,Las Vegas,transit,NA,Nevada,United States,2020-08-05,60.01
city,Las Vegas,transit,NA,Nevada,United States,2020-08-06,62.07
city,Las Vegas,transit,NA,Nevada,United States,2020-08-07,68.46
city,Las Vegas,transit,NA,Nevada,United States,2020-08-08,59.49
city,Las Vegas,transit,NA,Nevada,United States,2020-08-09,54.8
city,Las Vegas,transit,NA,Nevada,United States,2020-08-10,63.5
city,Las Vegas,transit,NA,Nevada,United States,2020-08-11,63.6
city,Las Vegas,transit,NA,Nevada,United States,2020-08-12,62.08
city,Las Vegas,transit,NA,Nevada,United States,2020-08-13,64.16
city,Las Vegas,transit,NA,Nevada,United States,2020-08-14,66.73
city,Las Vegas,transit,NA,Nevada,United States,2020-08-15,61.86
city,Las Vegas,transit,NA,Nevada,United States,2020-08-16,56.45
city,Las Vegas,transit,NA,Nevada,United States,2020-08-17,65.62
city,Las Vegas,transit,NA,Nevada,United States,2020-08-18,61.2
city,Las Vegas,transit,NA,Nevada,United States,2020-08-19,60.56
city,Las Vegas,transit,NA,Nevada,United States,2020-08-20,60.89
city,Las Vegas,transit,NA,Nevada,United States,2020-08-21,65.74
city,Las Vegas,transit,NA,Nevada,United States,2020-08-22,59.87
city,Las Vegas,transit,NA,Nevada,United States,2020-08-23,55.26
city,Las Vegas,transit,NA,Nevada,United States,2020-08-24,63.43
city,Las Vegas,transit,NA,Nevada,United States,2020-08-25,60.6
city,Las Vegas,transit,NA,Nevada,United States,2020-08-26,59.81
city,Las Vegas,transit,NA,Nevada,United States,2020-08-27,61.14
city,Las Vegas,transit,NA,Nevada,United States,2020-08-28,60.52
city,Las Vegas,transit,NA,Nevada,United States,2020-08-29,59.88
city,Las Vegas,transit,NA,Nevada,United States,2020-08-30,52.4
city,Las Vegas,transit,NA,Nevada,United States,2020-08-31,62.9
city,Las Vegas,transit,NA,Nevada,United States,2020-09-01,65.29
city,Las Vegas,transit,NA,Nevada,United States,2020-09-02,63.43
city,Las Vegas,transit,NA,Nevada,United States,2020-09-03,62.54
city,Las Vegas,transit,NA,Nevada,United States,2020-09-04,68.69
city,Las Vegas,transit,NA,Nevada,United States,2020-09-05,63.08
city,Las Vegas,transit,NA,Nevada,United States,2020-09-06,59.91
city,Las Vegas,transit,NA,Nevada,United States,2020-09-07,59.72
city,Las Vegas,transit,NA,Nevada,United States,2020-09-08,61.2
city,Las Vegas,transit,NA,Nevada,United States,2020-09-09,60.24
city,Las Vegas,transit,NA,Nevada,United States,2020-09-10,58.89
city,Las Vegas,transit,NA,Nevada,United States,2020-09-11,65.15
city,Las Vegas,transit,NA,Nevada,United States,2020-09-12,62.87
city,Las Vegas,transit,NA,Nevada,United States,2020-09-13,55.78
city,Las Vegas,transit,NA,Nevada,United States,2020-09-14,61.97
city,Las Vegas,transit,NA,Nevada,United States,2020-09-15,65.07
city,Las Vegas,transit,NA,Nevada,United States,2020-09-16,68.32
city,Las Vegas,transit,NA,Nevada,United States,2020-09-17,93.25
city,Las Vegas,transit,NA,Nevada,United States,2020-09-18,67.48
city,Las Vegas,transit,NA,Nevada,United States,2020-09-19,65.53
city,Las Vegas,transit,NA,Nevada,United States,2020-09-20,60.81
city,Las Vegas,transit,NA,Nevada,United States,2020-09-21,66.23
city,Las Vegas,transit,NA,Nevada,United States,2020-09-22,66
city,Las Vegas,transit,NA,Nevada,United States,2020-09-23,62.25
city,Las Vegas,transit,NA,Nevada,United States,2020-09-24,62.92
city,Las Vegas,transit,NA,Nevada,United States,2020-09-25,68.35
city,Las Vegas,transit,NA,Nevada,United States,2020-09-26,65.07
city,Las Vegas,transit,NA,Nevada,United States,2020-09-27,59.31
city,Las Vegas,transit,NA,Nevada,United States,2020-09-28,65.32
city,Las Vegas,transit,NA,Nevada,United States,2020-09-29,63.95
city,Las Vegas,transit,NA,Nevada,United States,2020-09-30,60.91
city,Las Vegas,transit,NA,Nevada,United States,2020-10-01,63.77
city,Las Vegas,transit,NA,Nevada,United States,2020-10-02,68.24
city,Las Vegas,transit,NA,Nevada,United States,2020-10-03,64.52
city,Las Vegas,transit,NA,Nevada,United States,2020-10-04,59.01
city,Las Vegas,transit,NA,Nevada,United States,2020-10-05,64.86
city,Las Vegas,transit,NA,Nevada,United States,2020-10-06,68.21
city,Las Vegas,transit,NA,Nevada,United States,2020-10-07,63.46
city,Las Vegas,transit,NA,Nevada,United States,2020-10-08,66.58
city,Las Vegas,transit,NA,Nevada,United States,2020-10-09,69.5
city,Las Vegas,transit,NA,Nevada,United States,2020-10-10,65.32
city,Las Vegas,transit,NA,Nevada,United States,2020-10-11,60.26
city,Las Vegas,transit,NA,Nevada,United States,2020-10-12,67.85
