geo_type,region,transportation_type,alternative_name,sub.region,country,date,relative_mobility
county,Yavapai County,walking,NA,Arizona,United States,2020-06-25,209.03
county,Yavapai County,walking,NA,Arizona,United States,2020-06-26,265.71
county,Yavapai County,walking,NA,Arizona,United States,2020-06-27,274.82
county,Yavapai County,walking,NA,Arizona,United States,2020-06-28,212.56
county,Yavapai County,walking,NA,Arizona,United States,2020-06-29,215.42
county,Yavapai County,walking,NA,Arizona,United States,2020-06-30,185.46
county,Yavapai County,walking,NA,Arizona,United States,2020-07-01,185.98
county,Yavapai County,walking,NA,Arizona,United States,2020-07-02,225.77
county,Yavapai County,walking,NA,Arizona,United States,2020-07-03,299.12
county,Yavapai County,walking,NA,Arizona,United States,2020-07-04,261.38
county,Yavapai County,walking,NA,Arizona,United States,2020-07-05,187.59
county,Yavapai County,walking,NA,Arizona,United States,2020-07-06,203.96
county,Yavapai County,walking,NA,Arizona,United States,2020-07-07,192.29
county,Yavapai County,walking,NA,Arizona,United States,2020-07-08,181.79
county,Yavapai County,walking,NA,Arizona,United States,2020-07-09,190.53
county,Yavapai County,walking,NA,Arizona,United States,2020-07-10,221.66
county,Yavapai County,walking,NA,Arizona,United States,2020-07-11,245.3
county,Yavapai County,walking,NA,Arizona,United States,2020-07-12,179.59
county,Yavapai County,walking,NA,Arizona,United States,2020-07-13,187.59
county,Yavapai County,walking,NA,Arizona,United States,2020-07-14,197.87
county,Yavapai County,walking,NA,Arizona,United States,2020-07-15,180.91
county,Yavapai County,walking,NA,Arizona,United States,2020-07-16,193.91
county,Yavapai County,walking,NA,Arizona,United States,2020-07-17,244.2
county,Yavapai County,walking,NA,Arizona,United States,2020-07-18,269.53
county,Yavapai County,walking,NA,Arizona,United States,2020-07-19,206.68
county,Yavapai County,walking,NA,Arizona,United States,2020-07-20,178.63
county,Yavapai County,walking,NA,Arizona,United States,2020-07-21,182.6
county,Yavapai County,walking,NA,Arizona,United States,2020-07-22,172.03
county,Yavapai County,walking,NA,Arizona,United States,2020-07-23,181.28
county,Yavapai County,walking,NA,Arizona,United States,2020-07-24,227.46
county,Yavapai County,walking,NA,Arizona,United States,2020-07-25,299.93
county,Yavapai County,walking,NA,Arizona,United States,2020-07-26,225.77
county,Yavapai County,walking,NA,Arizona,United States,2020-07-27,185.83
county,Yavapai County,walking,NA,Arizona,United States,2020-07-28,198.46
county,Yavapai County,walking,NA,Arizona,United States,2020-07-29,188.33
county,Yavapai County,walking,NA,Arizona,United States,2020-07-30,190.31
county,Yavapai County,walking,NA,Arizona,United States,2020-07-31,239.28
county,Yavapai County,walking,NA,Arizona,United States,2020-08-01,281.28
county,Yavapai County,walking,NA,Arizona,United States,2020-08-02,228.71
county,Yavapai County,walking,NA,Arizona,United States,2020-08-03,213.07
county,Yavapai County,walking,NA,Arizona,United States,2020-08-04,177.9
county,Yavapai County,walking,NA,Arizona,United States,2020-08-05,194.64
county,Yavapai County,walking,NA,Arizona,United States,2020-08-06,188.99
county,Yavapai County,walking,NA,Arizona,United States,2020-08-07,234.73
county,Yavapai County,walking,NA,Arizona,United States,2020-08-08,303.08
county,Yavapai County,walking,NA,Arizona,United States,2020-08-09,208.96
county,Yavapai County,walking,NA,Arizona,United States,2020-08-10,161.53
county,Yavapai County,walking,NA,Arizona,United States,2020-08-11,168.21
county,Yavapai County,walking,NA,Arizona,United States,2020-08-12,180.91
county,Yavapai County,walking,NA,Arizona,United States,2020-08-13,186.93
county,Yavapai County,walking,NA,Arizona,United States,2020-08-14,248.68
county,Yavapai County,walking,NA,Arizona,United States,2020-08-15,299.93
county,Yavapai County,walking,NA,Arizona,United States,2020-08-16,216.67
county,Yavapai County,walking,NA,Arizona,United States,2020-08-17,192.58
county,Yavapai County,walking,NA,Arizona,United States,2020-08-18,193.91
county,Yavapai County,walking,NA,Arizona,United States,2020-08-19,179.52
county,Yavapai County,walking,NA,Arizona,United States,2020-08-20,211.6
county,Yavapai County,walking,NA,Arizona,United States,2020-08-21,255.36
county,Yavapai County,walking,NA,Arizona,United States,2020-08-22,305.73
county,Yavapai County,walking,NA,Arizona,United States,2020-08-23,209.69
county,Yavapai County,walking,NA,Arizona,United States,2020-08-24,178.34
county,Yavapai County,walking,NA,Arizona,United States,2020-08-25,175.62
county,Yavapai County,walking,NA,Arizona,United States,2020-08-26,187.74
county,Yavapai County,walking,NA,Arizona,United States,2020-08-27,202.5
county,Yavapai County,walking,NA,Arizona,United States,2020-08-28,231.28
county,Yavapai County,walking,NA,Arizona,United States,2020-08-29,290.6
county,Yavapai County,walking,NA,Arizona,United States,2020-08-30,199.85
county,Yavapai County,walking,NA,Arizona,United States,2020-08-31,178.05
county,Yavapai County,walking,NA,Arizona,United States,2020-09-01,182.67
county,Yavapai County,walking,NA,Arizona,United States,2020-09-02,179.88
county,Yavapai County,walking,NA,Arizona,United States,2020-09-03,202.42
county,Yavapai County,walking,NA,Arizona,United States,2020-09-04,258.15
county,Yavapai County,walking,NA,Arizona,United States,2020-09-05,349.63
county,Yavapai County,walking,NA,Arizona,United States,2020-09-06,322.17
county,Yavapai County,walking,NA,Arizona,United States,2020-09-07,210.43
county,Yavapai County,walking,NA,Arizona,United States,2020-09-08,189.5
county,Yavapai County,walking,NA,Arizona,United States,2020-09-09,195.3
county,Yavapai County,walking,NA,Arizona,United States,2020-09-10,200.73
county,Yavapai County,walking,NA,Arizona,United States,2020-09-11,226.21
county,Yavapai County,walking,NA,Arizona,United States,2020-09-12,289.28
county,Yavapai County,walking,NA,Arizona,United States,2020-09-13,187.22
county,Yavapai County,walking,NA,Arizona,United States,2020-09-14,176.87
county,Yavapai County,walking,NA,Arizona,United States,2020-09-15,196.55
county,Yavapai County,walking,NA,Arizona,United States,2020-09-16,191.26
county,Yavapai County,walking,NA,Arizona,United States,2020-09-17,209.91
county,Yavapai County,walking,NA,Arizona,United States,2020-09-18,271.37
county,Yavapai County,walking,NA,Arizona,United States,2020-09-19,323.94
county,Yavapai County,walking,NA,Arizona,United States,2020-09-20,208.52
county,Yavapai County,walking,NA,Arizona,United States,2020-09-21,192.07
county,Yavapai County,walking,NA,Arizona,United States,2020-09-22,198.02
county,Yavapai County,walking,NA,Arizona,United States,2020-09-23,193.02
county,Yavapai County,walking,NA,Arizona,United States,2020-09-24,207.34
county,Yavapai County,walking,NA,Arizona,United States,2020-09-25,281.86
county,Yavapai County,walking,NA,Arizona,United States,2020-09-26,321.29
county,Yavapai County,walking,NA,Arizona,United States,2020-09-27,204.77
county,Yavapai County,walking,NA,Arizona,United States,2020-09-28,190.16
county,Yavapai County,walking,NA,Arizona,United States,2020-09-29,173.86
county,Yavapai County,walking,NA,Arizona,United States,2020-09-30,183.85
county,Yavapai County,walking,NA,Arizona,United States,2020-10-01,197.65
county,Yavapai County,walking,NA,Arizona,United States,2020-10-02,272.47
county,Yavapai County,walking,NA,Arizona,United States,2020-10-03,321.59
county,Yavapai County,walking,NA,Arizona,United States,2020-10-04,216.08
county,Yavapai County,walking,NA,Arizona,United States,2020-10-05,222.61
county,Yavapai County,walking,NA,Arizona,United States,2020-10-06,224.01
county,Yavapai County,walking,NA,Arizona,United States,2020-10-07,249.05
county,Yavapai County,walking,NA,Arizona,United States,2020-10-08,247.94
county,Yavapai County,walking,NA,Arizona,United States,2020-10-09,315.71
county,Yavapai County,walking,NA,Arizona,United States,2020-10-10,333.11
county,Yavapai County,walking,NA,Arizona,United States,2020-10-11,247.94
county,Yavapai County,walking,NA,Arizona,United States,2020-10-12,239.21
county,Yavapai County,walking,NA,Arizona,United States,2020-10-13,238.11
county,Yavapai County,walking,NA,Arizona,United States,2020-10-14,229.52
county,Yavapai County,walking,NA,Arizona,United States,2020-10-15,241.48
county,Yavapai County,walking,NA,Arizona,United States,2020-10-16,299.12
county,Yavapai County,walking,NA,Arizona,United States,2020-10-17,353.6
county,Yavapai County,walking,NA,Arizona,United States,2020-10-18,240.01
county,Yavapai County,walking,NA,Arizona,United States,2020-10-19,285.98
county,Yavapai County,walking,NA,Arizona,United States,2020-10-20,221.88
county,Yavapai County,walking,NA,Arizona,United States,2020-10-21,231.94
county,Yavapai County,walking,NA,Arizona,United States,2020-10-22,225.18
county,Yavapai County,walking,NA,Arizona,United States,2020-10-23,290.9
county,Yavapai County,walking,NA,Arizona,United States,2020-10-24,343.25
county,Yavapai County,walking,NA,Arizona,United States,2020-10-25,238.33
county,Yavapai County,walking,NA,Arizona,United States,2020-10-26,210.21
county,Yavapai County,walking,NA,Arizona,United States,2020-10-27,197.58
county,Yavapai County,walking,NA,Arizona,United States,2020-10-28,198.53
county,Yavapai County,walking,NA,Arizona,United States,2020-10-29,211.45
county,Yavapai County,walking,NA,Arizona,United States,2020-10-30,262.85
county,Yavapai County,walking,NA,Arizona,United States,2020-10-31,293.83
county,Yavapai County,walking,NA,Arizona,United States,2020-11-01,175.33
county,Yavapai County,walking,NA,Arizona,United States,2020-11-02,209.32
county,Yavapai County,walking,NA,Arizona,United States,2020-11-03,193.39
county,Yavapai County,walking,NA,Arizona,United States,2020-11-04,190.16
county,Yavapai County,walking,NA,Arizona,United States,2020-11-05,190.75
county,Yavapai County,walking,NA,Arizona,United States,2020-11-06,253.89
county,Yavapai County,walking,NA,Arizona,United States,2020-11-07,274.6
county,Yavapai County,walking,NA,Arizona,United States,2020-11-08,150.51
county,Yavapai County,walking,NA,Arizona,United States,2020-11-09,180.84
county,Yavapai County,walking,NA,Arizona,United States,2020-11-10,201.91
county,Yavapai County,walking,NA,Arizona,United States,2020-11-11,217.84
county,Yavapai County,walking,NA,Arizona,United States,2020-11-12,180.62
county,Yavapai County,walking,NA,Arizona,United States,2020-11-13,245.67
county,Yavapai County,walking,NA,Arizona,United States,2020-11-14,256.9
county,Yavapai County,walking,NA,Arizona,United States,2020-11-15,160.28
county,Yavapai County,walking,NA,Arizona,United States,2020-11-16,174.82
county,Yavapai County,walking,NA,Arizona,United States,2020-11-17,170.19
county,Yavapai County,walking,NA,Arizona,United States,2020-11-18,181.5
county,Yavapai County,walking,NA,Arizona,United States,2020-11-19,194.57
county,Yavapai County,walking,NA,Arizona,United States,2020-11-20,223.57
county,Yavapai County,walking,NA,Arizona,United States,2020-11-21,253.89
county,Yavapai County,walking,NA,Arizona,United States,2020-11-22,183.55
county,Yavapai County,walking,NA,Arizona,United States,2020-11-23,215.57
county,Yavapai County,walking,NA,Arizona,United States,2020-11-24,220.63
county,Yavapai County,walking,NA,Arizona,United States,2020-11-25,223.72
county,Yavapai County,walking,NA,Arizona,United States,2020-11-26,123.64
county,Yavapai County,walking,NA,Arizona,United States,2020-11-27,258.74
county,Yavapai County,walking,NA,Arizona,United States,2020-11-28,262.85
county,Yavapai County,walking,NA,Arizona,United States,2020-11-29,156.17
county,Yavapai County,walking,NA,Arizona,United States,2020-11-30,154.85
county,Yavapai County,walking,NA,Arizona,United States,2020-12-01,168.8
county,Yavapai County,walking,NA,Arizona,United States,2020-12-02,163.29
county,Yavapai County,walking,NA,Arizona,United States,2020-12-03,179.07
county,Yavapai County,walking,NA,Arizona,United States,2020-12-04,209.03
county,Yavapai County,walking,NA,Arizona,United States,2020-12-05,227.83
county,Yavapai County,walking,NA,Arizona,United States,2020-12-06,139.35
county,Yavapai County,walking,NA,Arizona,United States,2020-12-07,154.7
county,Yavapai County,walking,NA,Arizona,United States,2020-12-08,156.02
county,Yavapai County,walking,NA,Arizona,United States,2020-12-09,169.9
county,Yavapai County,walking,NA,Arizona,United States,2020-12-10,158.37
county,Yavapai County,walking,NA,Arizona,United States,2020-12-11,214.46
county,Yavapai County,walking,NA,Arizona,United States,2020-12-12,207.78
county,Yavapai County,walking,NA,Arizona,United States,2020-12-13,150.37
county,Yavapai County,walking,NA,Arizona,United States,2020-12-14,168.21
county,Yavapai County,walking,NA,Arizona,United States,2020-12-15,162.41
county,Yavapai County,walking,NA,Arizona,United States,2020-12-16,176.28
county,Yavapai County,walking,NA,Arizona,United States,2020-12-17,165.93
county,Yavapai County,walking,NA,Arizona,United States,2020-12-18,206.02
county,Yavapai County,walking,NA,Arizona,United States,2020-12-19,209.54
county,Yavapai County,walking,NA,Arizona,United States,2020-12-20,163
county,Yavapai County,walking,NA,Arizona,United States,2020-12-21,226.28
county,Yavapai County,walking,NA,Arizona,United States,2020-12-22,216.08
county,Yavapai County,walking,NA,Arizona,United States,2020-12-23,209.25
county,Yavapai County,walking,NA,Arizona,United States,2020-12-24,174.38
county,Yavapai County,walking,NA,Arizona,United States,2020-12-25,109.54
county,Yavapai County,walking,NA,Arizona,United States,2020-12-26,209.99
county,Yavapai County,walking,NA,Arizona,United States,2020-12-27,193.54
county,Yavapai County,walking,NA,Arizona,United States,2020-12-28,239.87
county,Yavapai County,walking,NA,Arizona,United States,2020-12-29,244.57
county,Yavapai County,walking,NA,Arizona,United States,2020-12-30,253.52
county,Yavapai County,walking,NA,Arizona,United States,2020-12-31,225.84
county,Yavapai County,walking,NA,Arizona,United States,2021-01-01,216.74
county,Yavapai County,walking,NA,Arizona,United States,2021-01-02,259.77
county,Yavapai County,walking,NA,Arizona,United States,2021-01-03,166.3
county,Yavapai County,walking,NA,Arizona,United States,2021-01-04,173.2
county,Yavapai County,walking,NA,Arizona,United States,2021-01-05,181.86
county,Yavapai County,walking,NA,Arizona,United States,2021-01-06,167.11
county,Yavapai County,walking,NA,Arizona,United States,2021-01-07,170.7
county,Yavapai County,walking,NA,Arizona,United States,2021-01-08,194.93
county,Yavapai County,walking,NA,Arizona,United States,2021-01-09,217.62
county,Yavapai County,walking,NA,Arizona,United States,2021-01-10,147.94
county,Yavapai County,walking,NA,Arizona,United States,2021-01-11,169.9
county,Yavapai County,walking,NA,Arizona,United States,2021-01-12,158.08
county,Yavapai County,walking,NA,Arizona,United States,2021-01-13,160.28
county,Yavapai County,walking,NA,Arizona,United States,2021-01-14,193.69
county,Yavapai County,walking,NA,Arizona,United States,2021-01-15,222.03
county,Yavapai County,walking,NA,Arizona,United States,2021-01-16,288.62
county,Yavapai County,walking,NA,Arizona,United States,2021-01-17,221.22
county,Yavapai County,walking,NA,Arizona,United States,2021-01-18,180.91
county,Yavapai County,walking,NA,Arizona,United States,2021-01-19,151.98
county,Yavapai County,walking,NA,Arizona,United States,2021-01-20,138.03
county,Yavapai County,walking,NA,Arizona,United States,2021-01-21,153.96
county,Yavapai County,walking,NA,Arizona,United States,2021-01-22,162.85
county,Yavapai County,walking,NA,Arizona,United States,2021-01-23,201.91
county,Yavapai County,walking,NA,Arizona,United States,2021-01-24,152.5
county,Yavapai County,walking,NA,Arizona,United States,2021-01-25,117.47
county,Yavapai County,walking,NA,Arizona,United States,2021-01-26,122.32
county,Yavapai County,walking,NA,Arizona,United States,2021-01-27,148.68
county,Yavapai County,walking,NA,Arizona,United States,2021-01-28,161.89
county,Yavapai County,walking,NA,Arizona,United States,2021-01-29,195.15
county,Yavapai County,walking,NA,Arizona,United States,2021-01-30,286.56
county,Yavapai County,walking,NA,Arizona,United States,2021-01-31,184.73
county,Yavapai County,walking,NA,Arizona,United States,2021-02-01,162.56
county,Yavapai County,walking,NA,Arizona,United States,2021-02-02,164.32
county,Yavapai County,walking,NA,Arizona,United States,2021-02-03,168.58
county,Yavapai County,walking,NA,Arizona,United States,2021-02-04,175.62
county,Yavapai County,walking,NA,Arizona,United States,2021-02-05,203.16
county,Yavapai County,walking,NA,Arizona,United States,2021-02-06,252.79
county,Yavapai County,walking,NA,Arizona,United States,2021-02-07,147.06
county,Yavapai County,walking,NA,Arizona,United States,2021-02-08,172.1
county,Yavapai County,walking,NA,Arizona,United States,2021-02-09,171.07
county,Yavapai County,walking,NA,Arizona,United States,2021-02-10,169.16
county,Yavapai County,walking,NA,Arizona,United States,2021-02-11,175.11
county,Yavapai County,walking,NA,Arizona,United States,2021-02-12,245.01
county,Yavapai County,walking,NA,Arizona,United States,2021-02-13,283.48
county,Yavapai County,walking,NA,Arizona,United States,2021-02-14,265.64
county,Yavapai County,walking,NA,Arizona,United States,2021-02-15,198.31
county,Yavapai County,walking,NA,Arizona,United States,2021-02-16,183.26
county,Yavapai County,walking,NA,Arizona,United States,2021-02-17,176.36
county,Yavapai County,walking,NA,Arizona,United States,2021-02-18,200.44
county,Yavapai County,walking,NA,Arizona,United States,2021-02-19,229.74
county,Yavapai County,walking,NA,Arizona,United States,2021-02-20,267.33
county,Yavapai County,walking,NA,Arizona,United States,2021-02-21,188.4
county,Yavapai County,walking,NA,Arizona,United States,2021-02-22,185.1
county,Yavapai County,walking,NA,Arizona,United States,2021-02-23,196.4
county,Yavapai County,walking,NA,Arizona,United States,2021-02-24,191.85
county,Yavapai County,walking,NA,Arizona,United States,2021-02-25,184.65
county,Yavapai County,walking,NA,Arizona,United States,2021-02-26,239.28
county,Yavapai County,walking,NA,Arizona,United States,2021-02-27,283.85
county,Yavapai County,walking,NA,Arizona,United States,2021-02-28,168.8
county,Yavapai County,walking,NA,Arizona,United States,2021-03-01,193.17
county,Yavapai County,walking,NA,Arizona,United States,2021-03-02,179.88
county,Yavapai County,walking,NA,Arizona,United States,2021-03-03,185.32
county,Yavapai County,walking,NA,Arizona,United States,2021-03-04,185.9
county,Yavapai County,walking,NA,Arizona,United States,2021-03-05,228.78
county,Yavapai County,walking,NA,Arizona,United States,2021-03-06,283.41
county,Yuma County,driving,NA,Arizona,United States,2020-01-13,100
county,Yuma County,driving,NA,Arizona,United States,2020-01-14,101.82
county,Yuma County,driving,NA,Arizona,United States,2020-01-15,106.67
county,Yuma County,driving,NA,Arizona,United States,2020-01-16,108.93
county,Yuma County,driving,NA,Arizona,United States,2020-01-17,135.92
county,Yuma County,driving,NA,Arizona,United States,2020-01-18,124.77
county,Yuma County,driving,NA,Arizona,United States,2020-01-19,92.88
county,Yuma County,driving,NA,Arizona,United States,2020-01-20,108.37
county,Yuma County,driving,NA,Arizona,United States,2020-01-21,105.18
county,Yuma County,driving,NA,Arizona,United States,2020-01-22,105.24
county,Yuma County,driving,NA,Arizona,United States,2020-01-23,109.54
county,Yuma County,driving,NA,Arizona,United States,2020-01-24,132.21
county,Yuma County,driving,NA,Arizona,United States,2020-01-25,125.12
county,Yuma County,driving,NA,Arizona,United States,2020-01-26,94.11
county,Yuma County,driving,NA,Arizona,United States,2020-01-27,103.45
county,Yuma County,driving,NA,Arizona,United States,2020-01-28,108.04
county,Yuma County,driving,NA,Arizona,United States,2020-01-29,107.88
county,Yuma County,driving,NA,Arizona,United States,2020-01-30,112.34
county,Yuma County,driving,NA,Arizona,United States,2020-01-31,129.86
county,Yuma County,driving,NA,Arizona,United States,2020-02-01,116.83
county,Yuma County,driving,NA,Arizona,United States,2020-02-02,88.09
county,Yuma County,driving,NA,Arizona,United States,2020-02-03,110.98
county,Yuma County,driving,NA,Arizona,United States,2020-02-04,107.94
county,Yuma County,driving,NA,Arizona,United States,2020-02-05,104.94
county,Yuma County,driving,NA,Arizona,United States,2020-02-06,115.84
county,Yuma County,driving,NA,Arizona,United States,2020-02-07,140.28
county,Yuma County,driving,NA,Arizona,United States,2020-02-08,131.77
county,Yuma County,driving,NA,Arizona,United States,2020-02-09,103.03
county,Yuma County,driving,NA,Arizona,United States,2020-02-10,105.44
county,Yuma County,driving,NA,Arizona,United States,2020-02-11,114.41
county,Yuma County,driving,NA,Arizona,United States,2020-02-12,112.21
county,Yuma County,driving,NA,Arizona,United States,2020-02-13,132.04
county,Yuma County,driving,NA,Arizona,United States,2020-02-14,158.97
county,Yuma County,driving,NA,Arizona,United States,2020-02-15,132.89
county,Yuma County,driving,NA,Arizona,United States,2020-02-16,108.4
county,Yuma County,driving,NA,Arizona,United States,2020-02-17,128.29
county,Yuma County,driving,NA,Arizona,United States,2020-02-18,115.96
county,Yuma County,driving,NA,Arizona,United States,2020-02-19,116.57
county,Yuma County,driving,NA,Arizona,United States,2020-02-20,123.23
county,Yuma County,driving,NA,Arizona,United States,2020-02-21,143.27
county,Yuma County,driving,NA,Arizona,United States,2020-02-22,132.7
county,Yuma County,driving,NA,Arizona,United States,2020-02-23,107.74
county,Yuma County,driving,NA,Arizona,United States,2020-02-24,118.68
county,Yuma County,driving,NA,Arizona,United States,2020-02-25,117.43
county,Yuma County,driving,NA,Arizona,United States,2020-02-26,115.55
county,Yuma County,driving,NA,Arizona,United States,2020-02-27,123.63
county,Yuma County,driving,NA,Arizona,United States,2020-02-28,149.31
county,Yuma County,driving,NA,Arizona,United States,2020-02-29,130.44
county,Yuma County,driving,NA,Arizona,United States,2020-03-01,109.24
county,Yuma County,driving,NA,Arizona,United States,2020-03-02,113.16
county,Yuma County,driving,NA,Arizona,United States,2020-03-03,110.25
county,Yuma County,driving,NA,Arizona,United States,2020-03-04,115.04
county,Yuma County,driving,NA,Arizona,United States,2020-03-05,123.36
county,Yuma County,driving,NA,Arizona,United States,2020-03-06,159.86
county,Yuma County,driving,NA,Arizona,United States,2020-03-07,144.97
county,Yuma County,driving,NA,Arizona,United States,2020-03-08,118.33
county,Yuma County,driving,NA,Arizona,United States,2020-03-09,127.15
county,Yuma County,driving,NA,Arizona,United States,2020-03-10,118.17
county,Yuma County,driving,NA,Arizona,United States,2020-03-11,120.42
county,Yuma County,driving,NA,Arizona,United States,2020-03-12,122.02
county,Yuma County,driving,NA,Arizona,United States,2020-03-13,146.65
county,Yuma County,driving,NA,Arizona,United States,2020-03-14,130.97
county,Yuma County,driving,NA,Arizona,United States,2020-03-15,109.68
county,Yuma County,driving,NA,Arizona,United States,2020-03-16,112.03
county,Yuma County,driving,NA,Arizona,United States,2020-03-17,101.6
county,Yuma County,driving,NA,Arizona,United States,2020-03-18,92.78
county,Yuma County,driving,NA,Arizona,United States,2020-03-19,95.21
county,Yuma County,driving,NA,Arizona,United States,2020-03-20,95.69
county,Yuma County,driving,NA,Arizona,United States,2020-03-21,84.75
county,Yuma County,driving,NA,Arizona,United States,2020-03-22,63.16
county,Yuma County,driving,NA,Arizona,United States,2020-03-23,77.98
county,Yuma County,driving,NA,Arizona,United States,2020-03-24,71.59
county,Yuma County,driving,NA,Arizona,United States,2020-03-25,71.49
county,Yuma County,driving,NA,Arizona,United States,2020-03-26,69.22
county,Yuma County,driving,NA,Arizona,United States,2020-03-27,82.22
county,Yuma County,driving,NA,Arizona,United States,2020-03-28,71.62
county,Yuma County,driving,NA,Arizona,United States,2020-03-29,57.59
county,Yuma County,driving,NA,Arizona,United States,2020-03-30,69.12
county,Yuma County,driving,NA,Arizona,United States,2020-03-31,64.23
county,Yuma County,driving,NA,Arizona,United States,2020-04-01,66.36
county,Yuma County,driving,NA,Arizona,United States,2020-04-02,66.24
county,Yuma County,driving,NA,Arizona,United States,2020-04-03,77.91
county,Yuma County,driving,NA,Arizona,United States,2020-04-04,67.36
county,Yuma County,driving,NA,Arizona,United States,2020-04-05,54.62
county,Yuma County,driving,NA,Arizona,United States,2020-04-06,65.02
county,Yuma County,driving,NA,Arizona,United States,2020-04-07,64.23
county,Yuma County,driving,NA,Arizona,United States,2020-04-08,59.3
county,Yuma County,driving,NA,Arizona,United States,2020-04-09,62.7
county,Yuma County,driving,NA,Arizona,United States,2020-04-10,77
county,Yuma County,driving,NA,Arizona,United States,2020-04-11,67.49
county,Yuma County,driving,NA,Arizona,United States,2020-04-12,49.4
county,Yuma County,driving,NA,Arizona,United States,2020-04-13,67.04
county,Yuma County,driving,NA,Arizona,United States,2020-04-14,69.23
county,Yuma County,driving,NA,Arizona,United States,2020-04-15,73.48
county,Yuma County,driving,NA,Arizona,United States,2020-04-16,77.04
county,Yuma County,driving,NA,Arizona,United States,2020-04-17,86.06
county,Yuma County,driving,NA,Arizona,United States,2020-04-18,79.86
county,Yuma County,driving,NA,Arizona,United States,2020-04-19,64.9
county,Yuma County,driving,NA,Arizona,United States,2020-04-20,74.58
county,Yuma County,driving,NA,Arizona,United States,2020-04-21,73.28
county,Yuma County,driving,NA,Arizona,United States,2020-04-22,77.86
county,Yuma County,driving,NA,Arizona,United States,2020-04-23,80.44
county,Yuma County,driving,NA,Arizona,United States,2020-04-24,91.97
county,Yuma County,driving,NA,Arizona,United States,2020-04-25,83.27
county,Yuma County,driving,NA,Arizona,United States,2020-04-26,65.68
county,Yuma County,driving,NA,Arizona,United States,2020-04-27,83.43
county,Yuma County,driving,NA,Arizona,United States,2020-04-28,76.11
county,Yuma County,driving,NA,Arizona,United States,2020-04-29,79.19
county,Yuma County,driving,NA,Arizona,United States,2020-04-30,83.92
county,Yuma County,driving,NA,Arizona,United States,2020-05-01,99.67
county,Yuma County,driving,NA,Arizona,United States,2020-05-02,86.68
county,Yuma County,driving,NA,Arizona,United States,2020-05-03,70.34
county,Yuma County,driving,NA,Arizona,United States,2020-05-04,81.2
county,Yuma County,driving,NA,Arizona,United States,2020-05-05,80.74
county,Yuma County,driving,NA,Arizona,United States,2020-05-06,80.56
county,Yuma County,driving,NA,Arizona,United States,2020-05-07,89.78
county,Yuma County,driving,NA,Arizona,United States,2020-05-08,105.6
county,Yuma County,driving,NA,Arizona,United States,2020-05-09,99.42
county,Yuma County,driving,NA,Arizona,United States,2020-05-10,77.53
county,Yuma County,driving,NA,Arizona,United States,2020-05-11,NA
county,Yuma County,driving,NA,Arizona,United States,2020-05-12,NA
county,Yuma County,driving,NA,Arizona,United States,2020-05-13,93.2
county,Yuma County,driving,NA,Arizona,United States,2020-05-14,98.54
county,Yuma County,driving,NA,Arizona,United States,2020-05-15,119.31
county,Yuma County,driving,NA,Arizona,United States,2020-05-16,110.02
county,Yuma County,driving,NA,Arizona,United States,2020-05-17,92.75
county,Yuma County,driving,NA,Arizona,United States,2020-05-18,104.56
county,Yuma County,driving,NA,Arizona,United States,2020-05-19,101.34
county,Yuma County,driving,NA,Arizona,United States,2020-05-20,101.35
county,Yuma County,driving,NA,Arizona,United States,2020-05-21,115.73
county,Yuma County,driving,NA,Arizona,United States,2020-05-22,140.77
county,Yuma County,driving,NA,Arizona,United States,2020-05-23,128.37
county,Yuma County,driving,NA,Arizona,United States,2020-05-24,103.69
county,Yuma County,driving,NA,Arizona,United States,2020-05-25,114.06
county,Yuma County,driving,NA,Arizona,United States,2020-05-26,110.37
county,Yuma County,driving,NA,Arizona,United States,2020-05-27,104.54
county,Yuma County,driving,NA,Arizona,United States,2020-05-28,116.47
county,Yuma County,driving,NA,Arizona,United States,2020-05-29,126.57
county,Yuma County,driving,NA,Arizona,United States,2020-05-30,114.31
county,Yuma County,driving,NA,Arizona,United States,2020-05-31,92.3
county,Yuma County,driving,NA,Arizona,United States,2020-06-01,103.23
county,Yuma County,driving,NA,Arizona,United States,2020-06-02,100.24
county,Yuma County,driving,NA,Arizona,United States,2020-06-03,97.78
county,Yuma County,driving,NA,Arizona,United States,2020-06-04,108.88
county,Yuma County,driving,NA,Arizona,United States,2020-06-05,131.78
county,Yuma County,driving,NA,Arizona,United States,2020-06-06,122.99
county,Yuma County,driving,NA,Arizona,United States,2020-06-07,100.3
county,Yuma County,driving,NA,Arizona,United States,2020-06-08,107.26
county,Yuma County,driving,NA,Arizona,United States,2020-06-09,108.9
county,Yuma County,driving,NA,Arizona,United States,2020-06-10,108.99
county,Yuma County,driving,NA,Arizona,United States,2020-06-11,112.9
county,Yuma County,driving,NA,Arizona,United States,2020-06-12,132.93
county,Yuma County,driving,NA,Arizona,United States,2020-06-13,115.4
county,Yuma County,driving,NA,Arizona,United States,2020-06-14,104.08
county,Yuma County,driving,NA,Arizona,United States,2020-06-15,111.64
county,Yuma County,driving,NA,Arizona,United States,2020-06-16,111.9
county,Yuma County,driving,NA,Arizona,United States,2020-06-17,108.8
county,Yuma County,driving,NA,Arizona,United States,2020-06-18,118.52
county,Yuma County,driving,NA,Arizona,United States,2020-06-19,134.33
county,Yuma County,driving,NA,Arizona,United States,2020-06-20,125.8
